REG_NO,ACC_NO,PROGRAM,ACADEMIC_YEAR,SEMESTER,SEMESTER_INDEX,COURSES_REGISTERED,TOTAL_CREDITS,QUALITY_POINTS,PASSED_COURSES,FAILED_COURSES,FCW_COUNT,FEX_COUNT,MEX_COUNT,SEMESTER_GPA
M25B54/009,A11529,Bachelor of Science in Civil and Environmental Engineering,2025/2026,SEM1,1,6,18,74.0,5,1,0,1,0,4.11
M25B54/009,A11529,Bachelor of Science in Civil and Environmental Engineering,2025/2026,SEM2,2,7,22,91.0,7,0,0,0,0,4.14
M25B55/002,A11356,Bachelor of Electronics and Communication Science,2025/2026,SEM1,1,6,18,64.5,5,1,0,1,0,3.58
M25B55/002,A11356,Bachelor of Electronics and Communication Science,2025/2026,SEM2,2,7,22,63.0,5,2,2,0,0,2.86
M25B55/004,A11395,Bachelor of Electronics and Communication Science,2025/2026,SEM1,1,6,18,54.0,3,3,1,0,2,3.0
M25B55/004,A11395,Bachelor of Electronics and Communication Science,2025/2026,SEM2,2,7,22,67.0,5,2,2,0,0,3.05
M25B55/006,A11400,Bachelor of Electronics and Communication Science,2025/2026,SEM1,1,6,18,72.5,5,1,0,1,0,4.03
M25B55/006,A11400,Bachelor of Electronics and Communication Science,2025/2026,SEM2,2,7,22,82.0,7,0,0,0,0,3.73
M25B55/008,A11418,Bachelor of Electronics and Communication Science,2025/2026,SEM1,1,6,18,59.5,5,1,0,1,0,3.31
M25B55/008,A11418,Bachelor of Electronics and Communication Science,2025/2026,SEM2,2,7,22,83.5,7,0,0,0,0,3.8
M25B68/001,A18900,Bachelor of Public Administration and Management,2025/2026,SEM1,1,7,21,74.5,7,0,0,0,0,3.55
M25B68/006,A18939,Bachelor of Public Administration and Management,2025/2026,SEM1,1,7,21,50.5,4,3,0,3,0,2.4
M25B68/008,A18948,Bachelor of Public Administration and Management,2025/2026,SEM1,1,7,21,79.5,7,0,0,0,0,3.79
M25B68/008,A18948,Bachelor of Public Administration and Management,2025/2026,SEM2,2,6,18,48.0,5,1,1,0,0,2.67
M25B68/010,A19012,Bachelor of Public Administration and Management,2025/2026,SEM1,1,7,21,55.5,5,2,1,1,0,2.64
M25B68/010,A19012,Bachelor of Public Administration and Management,2025/2026,SEM2,2,6,18,40.0,3,3,0,3,0,2.22
M25B68/012,A19039,Bachelor of Public Administration and Management,2025/2026,SEM1,1,7,21,65.5,6,1,0,1,0,3.12
M25B68/012,A19039,Bachelor of Public Administration and Management,2025/2026,SEM2,2,6,18,45.0,4,2,0,1,1,2.5
M25B68/015,A19053,Bachelor of Public Administration and Management,2025/2026,SEM1,1,7,21,52.0,6,1,0,1,0,2.48
M25B68/015,A19053,Bachelor of Public Administration and Management,2025/2026,SEM2,2,6,18,53.5,4,2,0,2,0,2.97
M25B69/001,A18519,Bachelor of Governance and International Relations,2025/2026,SEM1,1,6,18,40.5,3,3,0,2,1,2.25
M25B69/001,A18519,Bachelor of Governance and International Relations,2025/2026,SEM2,2,7,22,62.5,4,3,0,3,0,2.84
M25B69/003,A18527,Bachelor of Governance and International Relations,2025/2026,SEM1,1,6,18,63.5,4,2,1,1,0,3.53
M25B69/005,A18533,Bachelor of Governance and International Relations,2025/2026,SEM1,1,6,18,67.0,6,0,0,0,0,3.72
M25B69/005,A18533,Bachelor of Governance and International Relations,2025/2026,SEM2,2,7,22,78.5,6,1,0,1,0,3.57
M25B69/007,A18556,Bachelor of Governance and International Relations,2025/2026,SEM1,1,6,18,64.5,5,1,1,0,0,3.58
M25B69/007,A18556,Bachelor of Governance and International Relations,2025/2026,SEM2,2,7,22,65.5,6,1,0,1,0,2.98
M25B69/009,A18576,Bachelor of Governance and International Relations,2025/2026,SEM1,1,6,18,46.0,4,2,1,1,0,2.56
M25B69/009,A18576,Bachelor of Governance and International Relations,2025/2026,SEM2,2,7,22,75.0,7,0,0,0,0,3.41
M25B69/011,A18610,Bachelor of Governance and International Relations,2025/2026,SEM1,1,6,18,52.5,5,1,0,0,1,2.92
M25B69/011,A18610,Bachelor of Governance and International Relations,2025/2026,SEM2,2,7,22,83.5,6,1,0,1,0,3.8
M25B69/013,A18625,Bachelor of Governance and International Relations,2025/2026,SEM1,1,6,18,48.0,3,3,1,2,0,2.67
M25B69/013,A18625,Bachelor of Governance and International Relations,2025/2026,SEM2,2,7,22,72.0,5,2,0,1,1,3.27
M25B69/015,A18670,Bachelor of Governance and International Relations,2025/2026,SEM1,1,6,18,36.0,3,3,1,2,0,2.0
M25B69/015,A18670,Bachelor of Governance and International Relations,2025/2026,SEM2,2,7,22,59.5,4,3,0,2,1,2.7
M25B69/017,A18685,Bachelor of Governance and International Relations,2025/2026,SEM1,1,6,18,72.5,6,0,0,0,0,4.03
M25B69/017,A18685,Bachelor of Governance and International Relations,2025/2026,SEM2,2,7,22,80.5,6,1,0,1,0,3.66
M25B70/001,A18704,"Bachelor of Human Rights, Peace and Humanitarian Interventions",2025/2026,SEM1,1,6,18,72.0,6,0,0,0,0,4.0
M25B70/001,A18704,"Bachelor of Human Rights, Peace and Humanitarian Interventions",2025/2026,SEM2,2,7,22,107.0,7,0,0,0,0,4.86
M25B70/003,A18724,"Bachelor of Human Rights, Peace and Humanitarian Interventions",2025/2026,SEM1,1,6,18,72.0,5,1,1,0,0,4.0
M25B70/003,A18724,"Bachelor of Human Rights, Peace and Humanitarian Interventions",2025/2026,SEM2,2,7,22,84.5,5,2,0,2,0,3.84
M25B70/006,A18749,"Bachelor of Human Rights, Peace and Humanitarian Interventions",2025/2026,SEM1,1,6,18,56.5,4,2,1,1,0,3.14
M25B70/008,A18773,"Bachelor of Human Rights, Peace and Humanitarian Interventions",2025/2026,SEM1,1,6,18,53.5,4,2,0,2,0,2.97
M25B70/008,A18773,"Bachelor of Human Rights, Peace and Humanitarian Interventions",2025/2026,SEM2,2,7,22,75.0,6,1,0,1,0,3.41
M25B70/010,A18783,"Bachelor of Human Rights, Peace and Humanitarian Interventions",2025/2026,SEM1,1,6,18,77.0,6,0,0,0,0,4.28
M25B70/010,A18783,"Bachelor of Human Rights, Peace and Humanitarian Interventions",2025/2026,SEM2,2,7,22,96.0,7,0,0,0,0,4.36
M25B70/012,A18790,"Bachelor of Human Rights, Peace and Humanitarian Interventions",2025/2026,SEM1,1,6,18,68.0,5,1,1,0,0,3.78
M25B70/012,A18790,"Bachelor of Human Rights, Peace and Humanitarian Interventions",2025/2026,SEM2,2,7,22,74.5,6,1,1,0,0,3.39
M25B70/014,A18808,"Bachelor of Human Rights, Peace and Humanitarian Interventions",2025/2026,SEM1,1,6,18,46.5,5,1,0,1,0,2.58
M25B70/014,A18808,"Bachelor of Human Rights, Peace and Humanitarian Interventions",2025/2026,SEM2,2,7,22,84.5,7,0,0,0,0,3.84
M25B70/016,A18833,"Bachelor of Human Rights, Peace and Humanitarian Interventions",2025/2026,SEM1,1,6,18,58.0,5,1,0,0,1,3.22
M25B70/016,A18833,"Bachelor of Human Rights, Peace and Humanitarian Interventions",2025/2026,SEM2,2,7,22,71.0,5,2,0,1,1,3.23
M25B70/018,A18839,"Bachelor of Human Rights, Peace and Humanitarian Interventions",2025/2026,SEM1,1,6,18,87.0,6,0,0,0,0,4.83
M25B70/018,A18839,"Bachelor of Human Rights, Peace and Humanitarian Interventions",2025/2026,SEM2,2,7,22,77.5,5,2,1,1,0,3.52
M25B70/022,A18860,"Bachelor of Human Rights, Peace and Humanitarian Interventions",2025/2026,SEM1,1,6,18,50.5,4,2,0,2,0,2.81
M25B70/022,A18860,"Bachelor of Human Rights, Peace and Humanitarian Interventions",2025/2026,SEM2,2,7,22,80.0,6,1,0,0,1,3.64
M25B70/024,A18881,"Bachelor of Human Rights, Peace and Humanitarian Interventions",2025/2026,SEM1,1,6,18,43.5,5,1,0,1,0,2.42
M25B70/024,A18881,"Bachelor of Human Rights, Peace and Humanitarian Interventions",2025/2026,SEM2,2,7,22,56.5,4,3,1,2,0,2.57
M25B71/003,A19122,Bachelor of Social Work and Social Administration,2025/2026,SEM1,1,6,18,57.5,5,1,1,0,0,3.19
M25B71/003,A19122,Bachelor of Social Work and Social Administration,2025/2026,SEM2,2,7,22,83.0,7,0,0,0,0,3.77
M25B71/006,A19130,Bachelor of Social Work and Social Administration,2025/2026,SEM1,1,6,18,49.0,5,1,1,0,0,2.72
M25B71/006,A19130,Bachelor of Social Work and Social Administration,2025/2026,SEM2,2,7,22,53.0,5,2,0,2,0,2.41
M25B71/009,A19146,Bachelor of Social Work and Social Administration,2025/2026,SEM1,1,6,18,60.0,5,1,0,1,0,3.33
M25B71/009,A19146,Bachelor of Social Work and Social Administration,2025/2026,SEM2,2,7,22,55.0,4,3,0,3,0,2.5
M25B71/011,A19160,Bachelor of Social Work and Social Administration,2025/2026,SEM1,1,6,18,78.5,6,0,0,0,0,4.36
M25B71/011,A19160,Bachelor of Social Work and Social Administration,2025/2026,SEM2,2,7,22,93.0,6,1,0,1,0,4.23
M25B71/013,A19172,Bachelor of Social Work and Social Administration,2025/2026,SEM1,1,6,18,48.0,5,1,0,1,0,2.67
M25B71/013,A19172,Bachelor of Social Work and Social Administration,2025/2026,SEM2,2,7,22,64.5,5,2,0,2,0,2.93
M25B71/018,A19225,Bachelor of Social Work and Social Administration,2025/2026,SEM1,1,6,18,49.5,4,2,0,2,0,2.75
M25B71/018,A19225,Bachelor of Social Work and Social Administration,2025/2026,SEM2,2,7,22,55.5,4,3,1,2,0,2.52
M25B71/020,A19245,Bachelor of Social Work and Social Administration,2025/2026,SEM1,1,6,18,64.5,5,1,0,0,1,3.58
M25B71/020,A19245,Bachelor of Social Work and Social Administration,2025/2026,SEM2,2,7,22,69.5,6,1,0,1,0,3.16
M25B71/022,A19252,Bachelor of Social Work and Social Administration,2025/2026,SEM1,1,6,18,54.0,4,2,1,1,0,3.0
M25B71/022,A19252,Bachelor of Social Work and Social Administration,2025/2026,SEM2,2,7,22,73.5,6,1,0,1,0,3.34
M25B72/002,A14425,Bachelor of Dental Surgery,2025/2026,SEM1,1,7,21,67.5,6,1,0,1,0,3.21
M25B72/002,A14425,Bachelor of Dental Surgery,2025/2026,SEM2,2,6,18,56.5,6,0,0,0,0,3.14
M25B72/004,A14444,Bachelor of Dental Surgery,2025/2026,SEM1,1,7,21,72.5,6,1,0,0,1,3.45
M25B72/004,A14444,Bachelor of Dental Surgery,2025/2026,SEM2,2,6,18,49.5,4,2,0,1,1,2.75
M25B72/006,A14456,Bachelor of Dental Surgery,2025/2026,SEM1,1,7,21,79.0,6,1,0,1,0,3.76
M25B72/006,A14456,Bachelor of Dental Surgery,2025/2026,SEM2,2,6,18,70.5,6,0,0,0,0,3.92
M25B72/008,A14489,Bachelor of Dental Surgery,2025/2026,SEM1,1,7,21,67.0,6,1,0,1,0,3.19
M25B72/008,A14489,Bachelor of Dental Surgery,2025/2026,SEM2,2,6,18,45.0,4,2,0,2,0,2.5
M25B72/010,A14503,Bachelor of Dental Surgery,2025/2026,SEM1,1,7,21,66.0,5,2,0,1,1,3.14
M25B72/010,A14503,Bachelor of Dental Surgery,2025/2026,SEM2,2,6,18,63.0,5,1,1,0,0,3.5
M25B72/012,A14533,Bachelor of Dental Surgery,2025/2026,SEM1,1,7,21,65.0,6,1,0,1,0,3.1
M25B72/014,A14559,Bachelor of Dental Surgery,2025/2026,SEM1,1,7,21,65.5,5,2,0,1,1,3.12
M25B72/014,A14559,Bachelor of Dental Surgery,2025/2026,SEM2,2,6,18,54.5,4,2,2,0,0,3.03
M25B72/018,A14640,Bachelor of Dental Surgery,2025/2026,SEM1,1,7,21,99.0,7,0,0,0,0,4.71
M25B72/018,A14640,Bachelor of Dental Surgery,2025/2026,SEM2,2,6,18,75.5,5,1,0,0,1,4.19
M25B73/002,A17820,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,1,6,18,36.0,3,3,0,3,0,2.0
M25B73/002,A17820,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,2,7,22,55.0,5,2,1,1,0,2.5
M25B73/004,A17824,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,1,6,18,74.0,5,1,0,1,0,4.11
M25B73/004,A17824,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,2,7,22,87.0,7,0,0,0,0,3.95
M25B73/006,A17845,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,1,6,18,65.5,6,0,0,0,0,3.64
M25B73/006,A17845,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,2,7,22,63.0,5,2,1,1,0,2.86
M25B73/008,A17893,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,1,6,18,42.0,3,3,0,3,0,2.33
M25B73/008,A17893,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,2,7,22,59.0,4,3,0,3,0,2.68
M25B73/010,A17947,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,1,6,18,65.0,5,1,0,1,0,3.61
M25B73/010,A17947,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,2,7,22,63.0,5,2,1,1,0,2.86
M25B73/012,A17984,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,1,6,18,74.5,6,0,0,0,0,4.14
M25B73/012,A17984,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,2,7,22,73.5,6,1,1,0,0,3.34
M25B73/015,A18009,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,1,6,18,74.5,6,0,0,0,0,4.14
M25B73/015,A18009,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,2,7,22,96.0,7,0,0,0,0,4.36
M25B73/017,A18031,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,1,6,18,47.0,3,3,0,2,1,2.61
M25B73/017,A18031,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,2,7,22,59.0,4,3,0,3,0,2.68
M25B73/020,A18066,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,1,6,18,74.5,6,0,0,0,0,4.14
M25B73/020,A18066,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,2,7,22,88.0,6,1,1,0,0,4.0
M25B73/022,A18134,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,1,6,18,63.0,5,1,0,0,1,3.5
M25B73/022,A18134,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,2,7,22,84.5,7,0,0,0,0,3.84
M25B73/026,A18182,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,1,6,18,50.0,5,1,0,1,0,2.78
M25B73/026,A18182,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,2,7,22,60.5,4,3,2,1,0,2.75
M25B73/029,A18206,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,1,6,18,59.0,5,1,0,1,0,3.28
M25B73/029,A18206,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,2,7,22,50.0,4,3,0,3,0,2.27
M25B73/031,A18234,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,1,6,18,66.5,5,1,0,1,0,3.69
M25B73/031,A18234,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,2,7,22,83.5,6,1,0,1,0,3.8
M25B73/033,A18256,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,1,6,18,55.0,5,1,1,0,0,3.06
M25B73/033,A18256,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,2,7,22,87.0,7,0,0,0,0,3.95
M25B73/036,A18282,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,1,6,18,53.5,5,1,0,0,1,2.97
M25B73/036,A18282,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,2,7,22,88.0,7,0,0,0,0,4.0
M25B73/038,A18306,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,1,6,18,43.0,4,2,0,2,0,2.39
M25B73/038,A18306,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,2,7,22,55.0,5,2,1,1,0,2.5
M25B73/040,A18329,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,1,6,18,86.5,6,0,0,0,0,4.81
M25B73/040,A18329,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,2,7,22,81.0,6,1,0,1,0,3.68
M25B73/043,A18346,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,1,6,18,67.0,6,0,0,0,0,3.72
M25B73/043,A18346,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,2,7,22,78.5,6,1,0,1,0,3.57
M25B73/045,A18387,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,1,6,18,44.0,3,3,0,3,0,2.44
M25B73/045,A18387,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,2,7,22,70.5,6,1,0,1,0,3.2
M25B73/047,A18411,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,1,6,18,43.0,4,2,1,1,0,2.39
M25B73/047,A18411,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,2,7,22,71.0,7,0,0,0,0,3.23
M25B73/052,A18475,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,1,6,18,78.0,6,0,0,0,0,4.33
M25B73/052,A18475,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,2,7,22,66.0,5,2,1,1,0,3.0
M25B73/054,A18485,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM2,1,6,18,70.5,6,0,0,0,0,3.92
M25B73/054,A18485,Bachelor of Medicine and Bachelor of Surgery (MBChB),2025/2026,SEM3,2,7,22,64.5,5,2,2,0,0,2.93
M25B76/002,A13045,Bachelor of Business Administration,2025/2026,SEM1,1,6,18,57.5,5,1,0,1,0,3.19
M25B76/002,A13045,Bachelor of Business Administration,2025/2026,SEM2,2,7,22,72.0,6,1,1,0,0,3.27
M25B76/004,A13060,Bachelor of Business Administration,2025/2026,SEM1,1,6,18,62.5,6,0,0,0,0,3.47
M25B76/004,A13060,Bachelor of Business Administration,2025/2026,SEM2,2,7,22,77.0,7,0,0,0,0,3.5
M25B76/007,A13096,Bachelor of Business Administration,2025/2026,SEM1,1,6,18,60.5,5,1,0,1,0,3.36
M25B76/007,A13096,Bachelor of Business Administration,2025/2026,SEM2,2,7,22,71.5,5,2,0,2,0,3.25
M25B76/009,A13124,Bachelor of Business Administration,2025/2026,SEM1,1,6,18,55.5,5,1,0,0,1,3.08
M25B76/012,A13176,Bachelor of Business Administration,2025/2026,SEM1,1,6,18,43.5,3,3,1,2,0,2.42
M25B76/012,A13176,Bachelor of Business Administration,2025/2026,SEM2,2,7,22,57.5,5,2,0,2,0,2.61
M25B76/014,A13208,Bachelor of Business Administration,2025/2026,SEM1,1,6,18,68.0,5,1,0,0,1,3.78
M25B76/014,A13208,Bachelor of Business Administration,2025/2026,SEM2,2,7,22,92.5,7,0,0,0,0,4.2
M25B76/016,A13229,Bachelor of Business Administration,2025/2026,SEM1,1,6,18,44.5,4,2,0,2,0,2.47
M25B76/016,A13229,Bachelor of Business Administration,2025/2026,SEM2,2,7,22,60.5,5,2,0,2,0,2.75
M25B76/018,A13236,Bachelor of Business Administration,2025/2026,SEM1,1,6,18,54.5,5,1,1,0,0,3.03
M25B76/018,A13236,Bachelor of Business Administration,2025/2026,SEM2,2,7,22,62.0,4,3,2,1,0,2.82
M25B80/003,A13530,Bachelor of Human Resource Management,2025/2026,SEM1,1,6,18,67.5,5,1,0,1,0,3.75
M25B80/003,A13530,Bachelor of Human Resource Management,2025/2026,SEM2,2,7,22,80.5,6,1,1,0,0,3.66
M25B80/005,A13547,Bachelor of Human Resource Management,2025/2026,SEM1,1,6,18,78.0,6,0,0,0,0,4.33
M25B80/007,A13549,Bachelor of Human Resource Management,2025/2026,SEM1,1,6,18,48.5,4,2,1,1,0,2.69
M25B80/007,A13549,Bachelor of Human Resource Management,2025/2026,SEM2,2,7,22,80.0,6,1,0,1,0,3.64
M25B80/009,A13567,Bachelor of Human Resource Management,2025/2026,SEM1,1,6,18,48.0,4,2,0,1,1,2.67
M25B80/009,A13567,Bachelor of Human Resource Management,2025/2026,SEM2,2,7,22,74.5,7,0,0,0,0,3.39
M25B80/011,A13598,Bachelor of Human Resource Management,2025/2026,SEM1,1,6,18,75.5,6,0,0,0,0,4.19
M25B80/011,A13598,Bachelor of Human Resource Management,2025/2026,SEM2,2,7,22,85.0,6,1,0,0,1,3.86
M25B80/013,A13615,Bachelor of Human Resource Management,2025/2026,SEM1,1,6,18,52.5,5,1,0,1,0,2.92
M25B80/013,A13615,Bachelor of Human Resource Management,2025/2026,SEM2,2,7,22,70.5,6,1,1,0,0,3.2
M25B80/015,A13655,Bachelor of Human Resource Management,2025/2026,SEM1,1,6,18,63.0,5,1,0,0,1,3.5
M25B80/015,A13655,Bachelor of Human Resource Management,2025/2026,SEM2,2,7,22,70.5,6,1,0,0,1,3.2
M25B80/018,A13674,Bachelor of Human Resource Management,2025/2026,SEM1,1,6,18,62.5,5,1,0,1,0,3.47
M25B80/018,A13674,Bachelor of Human Resource Management,2025/2026,SEM2,2,7,22,87.0,7,0,0,0,0,3.95
M25B80/021,A13689,Bachelor of Human Resource Management,2025/2026,SEM1,1,6,18,63.0,4,2,0,2,0,3.5
M25B80/021,A13689,Bachelor of Human Resource Management,2025/2026,SEM2,2,7,22,91.5,7,0,0,0,0,4.16
M25B80/023,A13707,Bachelor of Human Resource Management,2025/2026,SEM1,1,6,18,71.0,6,0,0,0,0,3.94
M25B80/023,A13707,Bachelor of Human Resource Management,2025/2026,SEM2,2,7,22,65.0,6,1,0,1,0,2.95
M25B80/025,A13719,Bachelor of Human Resource Management,2025/2026,SEM1,1,6,18,78.5,6,0,0,0,0,4.36
M25B80/025,A13719,Bachelor of Human Resource Management,2025/2026,SEM2,2,7,22,105.5,7,0,0,0,0,4.8
M25B83/002,A13860,Bachelor of Procurement and Logistics Management,2025/2026,SEM1,1,7,21,71.5,6,1,0,1,0,3.4
M25B83/002,A13860,Bachelor of Procurement and Logistics Management,2025/2026,SEM2,2,6,18,53.5,5,1,0,0,1,2.97
M25B83/004,A13881,Bachelor of Procurement and Logistics Management,2025/2026,SEM1,1,7,21,76.5,6,1,0,1,0,3.64
M25B83/004,A13881,Bachelor of Procurement and Logistics Management,2025/2026,SEM2,2,6,18,49.5,4,2,0,2,0,2.75
M25B83/006,A13901,Bachelor of Procurement and Logistics Management,2025/2026,SEM1,1,7,21,75.0,7,0,0,0,0,3.57
M25B83/006,A13901,Bachelor of Procurement and Logistics Management,2025/2026,SEM2,2,6,18,77.5,6,0,0,0,0,4.31
M25B83/008,A13958,Bachelor of Procurement and Logistics Management,2025/2026,SEM1,1,7,21,76.5,5,2,1,1,0,3.64
M25B83/008,A13958,Bachelor of Procurement and Logistics Management,2025/2026,SEM2,2,6,18,71.0,6,0,0,0,0,3.94
M25B83/013,A14015,Bachelor of Procurement and Logistics Management,2025/2026,SEM1,1,7,21,60.0,7,0,0,0,0,2.86
M25B83/013,A14015,Bachelor of Procurement and Logistics Management,2025/2026,SEM2,2,6,18,42.0,3,3,2,1,0,2.33
M25B83/015,A14030,Bachelor of Procurement and Logistics Management,2025/2026,SEM1,1,7,21,82.5,6,1,1,0,0,3.93
M25B83/015,A14030,Bachelor of Procurement and Logistics Management,2025/2026,SEM2,2,6,18,71.5,5,1,0,0,1,3.97
M25B83/017,A14048,Bachelor of Procurement and Logistics Management,2025/2026,SEM1,1,7,21,60.5,6,1,1,0,0,2.88
M25B83/017,A14048,Bachelor of Procurement and Logistics Management,2025/2026,SEM2,2,6,18,49.0,4,2,0,2,0,2.72
M25B83/019,A14063,Bachelor of Procurement and Logistics Management,2025/2026,SEM1,1,7,21,87.0,6,1,1,0,0,4.14
M25B83/019,A14063,Bachelor of Procurement and Logistics Management,2025/2026,SEM2,2,6,18,63.0,5,1,0,0,1,3.5
M25B84/003,A14191,Bachelor of Tourism and Hospitality Management,2025/2026,SEM1,1,7,21,97.5,7,0,0,0,0,4.64
M25B84/003,A14191,Bachelor of Tourism and Hospitality Management,2025/2026,SEM2,2,6,18,61.5,4,2,1,1,0,3.42
M25B84/005,A14195,Bachelor of Tourism and Hospitality Management,2025/2026,SEM1,1,7,21,65.5,5,2,0,0,2,3.12
M25B84/005,A14195,Bachelor of Tourism and Hospitality Management,2025/2026,SEM2,2,6,18,66.0,5,1,0,0,1,3.67
M25B84/008,A14208,Bachelor of Tourism and Hospitality Management,2025/2026,SEM1,1,7,21,76.5,6,1,0,1,0,3.64
M25B84/008,A14208,Bachelor of Tourism and Hospitality Management,2025/2026,SEM2,2,6,18,76.0,6,0,0,0,0,4.22
M25B84/010,A14239,Bachelor of Tourism and Hospitality Management,2025/2026,SEM1,1,7,21,47.0,5,2,0,2,0,2.24
M25B84/012,A14260,Bachelor of Tourism and Hospitality Management,2025/2026,SEM1,1,7,21,85.0,6,1,1,0,0,4.05
M25B84/012,A14260,Bachelor of Tourism and Hospitality Management,2025/2026,SEM2,2,6,18,74.0,5,1,0,1,0,4.11
M25B84/014,A14305,Bachelor of Tourism and Hospitality Management,2025/2026,SEM1,1,7,21,53.0,4,3,1,2,0,2.52
M25B84/014,A14305,Bachelor of Tourism and Hospitality Management,2025/2026,SEM2,2,6,18,39.5,2,4,0,4,0,2.19
M25B84/016,A14312,Bachelor of Tourism and Hospitality Management,2025/2026,SEM1,1,7,21,76.5,6,1,0,0,1,3.64
M25B84/016,A14312,Bachelor of Tourism and Hospitality Management,2025/2026,SEM2,2,6,18,55.0,4,2,0,2,0,3.06
M25B84/018,A14322,Bachelor of Tourism and Hospitality Management,2025/2026,SEM1,1,7,21,77.5,7,0,0,0,0,3.69
M25B84/018,A14322,Bachelor of Tourism and Hospitality Management,2025/2026,SEM2,2,6,18,62.0,5,1,0,1,0,3.44
M25B84/023,A14369,Bachelor of Tourism and Hospitality Management,2025/2026,SEM1,1,7,21,85.5,7,0,0,0,0,4.07
M25B84/023,A14369,Bachelor of Tourism and Hospitality Management,2025/2026,SEM2,2,6,18,63.5,6,0,0,0,0,3.53
M25B85/001,A12625,Bachelor of Science in Accounting and Finance,2025/2026,SEM1,1,7,21,67.5,6,1,0,1,0,3.21
M25B85/001,A12625,Bachelor of Science in Accounting and Finance,2025/2026,SEM2,2,6,18,50.0,4,2,0,0,2,2.78
M25B85/004,A12658,Bachelor of Science in Accounting and Finance,2025/2026,SEM1,1,7,21,62.0,5,2,1,0,1,2.95
M25B85/004,A12658,Bachelor of Science in Accounting and Finance,2025/2026,SEM2,2,6,18,66.0,6,0,0,0,0,3.67
M25B85/006,A12686,Bachelor of Science in Accounting and Finance,2025/2026,SEM1,1,7,21,93.5,6,1,0,0,1,4.45
M25B85/006,A12686,Bachelor of Science in Accounting and Finance,2025/2026,SEM2,2,6,18,81.0,6,0,0,0,0,4.5
M25B85/008,A12716,Bachelor of Science in Accounting and Finance,2025/2026,SEM1,1,7,21,71.0,4,3,0,1,2,3.38
M25B85/008,A12716,Bachelor of Science in Accounting and Finance,2025/2026,SEM2,2,6,18,59.0,4,2,0,0,2,3.28
M25B85/010,A12733,Bachelor of Science in Accounting and Finance,2025/2026,SEM1,1,7,21,46.5,3,4,1,2,1,2.21
