REG_NO,ACC_NO,PROGRAM,ACADEMIC_YEAR,SEMESTER,SEMESTER_INDEX,CREDITS_ATTEMPTED,QUALITY_POINTS,COURSES_COUNT,PASSED_COURSES,FAILED_COURSES,FCW_COUNT,FEX_COUNT,MEX_COUNT,CREDITS_PASSED,CREDITS_FAILED,SEMESTER_GPA,CUM_CREDITS_ATTEMPTED,CUM_CREDITS_PASSED,CUM_QUALITY_POINTS,CGPA
S22B91/039,A16383,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,33.5,6,4,2,0,2,0,11.0,7.0,1.86,136,82.0,282.0,2.07
S22B91/041,A16390,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,54.0,6,4,2,0,2,0,11.0,7.0,3.0,18,11.0,54.0,3.0
S22B91/041,A16390,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,76.5,7,6,1,0,1,0,19.0,3.0,3.48,40,30.0,130.5,3.26
S22B91/041,A16390,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,57.0,6,5,1,0,0,1,15.0,4.0,3.0,59,45.0,187.5,3.18
S22B91/041,A16390,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,73.5,7,7,0,0,0,0,20.0,0.0,3.68,79,65.0,261.0,3.3
S22B91/041,A16390,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,56.0,6,4,2,2,0,0,13.0,5.0,3.11,97,78.0,317.0,3.27
S22B91/041,A16390,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,70.5,7,7,0,0,0,0,21.0,0.0,3.36,118,99.0,387.5,3.28
S22B91/041,A16390,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,68.5,6,6,0,0,0,0,18.0,0.0,3.81,136,117.0,456.0,3.35
S22B91/044,A16418,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,61.0,6,5,1,0,1,0,15.0,3.0,3.39,18,15.0,61.0,3.39
S22B91/044,A16418,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,60.0,7,5,2,0,2,0,15.0,7.0,2.73,40,30.0,121.0,3.02
S22B91/044,A16418,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,63.5,6,5,1,0,1,0,15.0,4.0,3.34,59,45.0,184.5,3.13
S22B91/044,A16418,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,64.0,7,6,1,0,1,0,17.0,3.0,3.2,79,62.0,248.5,3.15
S22B91/044,A16418,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,58.0,6,5,1,0,0,1,15.0,3.0,3.22,97,77.0,306.5,3.16
S22B91/044,A16418,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,62.0,7,5,2,0,2,0,16.0,5.0,2.95,118,93.0,368.5,3.12
S22B91/044,A16418,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,49.5,6,4,2,1,1,0,13.0,5.0,2.75,136,106.0,418.0,3.07
S22B91/046,A16435,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,67.5,6,5,1,0,1,0,15.0,3.0,3.75,18,15.0,67.5,3.75
S22B91/046,A16435,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,99.0,7,7,0,0,0,0,22.0,0.0,4.5,40,37.0,166.5,4.16
S22B91/046,A16435,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,55.5,6,4,2,1,0,1,13.0,6.0,2.92,59,50.0,222.0,3.76
S22B91/046,A16435,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,77.0,7,6,1,0,1,0,16.0,4.0,3.85,79,66.0,299.0,3.78
S22B91/046,A16435,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,58.5,6,5,1,0,0,1,15.0,3.0,3.25,97,81.0,357.5,3.69
S22B91/046,A16435,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,89.5,7,7,0,0,0,0,21.0,0.0,4.26,118,102.0,447.0,3.79
S22B91/046,A16435,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,69.0,6,6,0,0,0,0,18.0,0.0,3.83,136,120.0,516.0,3.79
S22B91/048,A16461,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,65.0,6,6,0,0,0,0,18.0,0.0,3.61,18,18.0,65.0,3.61
S22B91/048,A16461,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,107.0,7,7,0,0,0,0,22.0,0.0,4.86,40,40.0,172.0,4.3
S22B91/048,A16461,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,90.0,6,6,0,0,0,0,19.0,0.0,4.74,59,59.0,262.0,4.44
S22B91/048,A16461,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,79.0,7,6,1,0,0,1,18.0,2.0,3.95,79,77.0,341.0,4.32
S22B91/048,A16461,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,76.5,6,6,0,0,0,0,18.0,0.0,4.25,97,95.0,417.5,4.3
S22B91/048,A16461,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,92.0,7,7,0,0,0,0,21.0,0.0,4.38,118,116.0,509.5,4.32
S22B91/048,A16461,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,69.0,6,4,2,1,1,0,13.0,5.0,3.83,136,129.0,578.5,4.25
S22B91/050,A16494,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,49.5,6,5,1,0,1,0,15.0,3.0,2.75,18,15.0,49.5,2.75
S22B91/050,A16494,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,71.0,7,7,0,0,0,0,22.0,0.0,3.23,40,37.0,120.5,3.01
S22B91/050,A16494,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,47.0,6,3,3,0,3,0,10.0,9.0,2.47,59,47.0,167.5,2.84
S22B91/050,A16494,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,46.0,7,3,4,0,4,0,8.0,12.0,2.3,79,55.0,213.5,2.7
S22B91/050,A16494,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,59.5,6,5,1,1,0,0,15.0,3.0,3.31,97,70.0,273.0,2.81
S22B91/050,A16494,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,73.0,7,6,1,0,0,1,18.0,3.0,3.48,118,88.0,346.0,2.93
S22B91/050,A16494,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,54.0,6,4,2,1,1,0,12.0,6.0,3.0,136,100.0,400.0,2.94
S22B91/052,A16516,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,53.5,6,5,1,1,0,0,15.0,3.0,2.97,18,15.0,53.5,2.97
S22B91/052,A16516,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,64.5,7,6,1,1,0,0,18.0,4.0,2.93,40,33.0,118.0,2.95
S22B91/052,A16516,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,78.0,6,6,0,0,0,0,19.0,0.0,4.11,59,52.0,196.0,3.32
S22B91/052,A16516,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,71.0,7,7,0,0,0,0,20.0,0.0,3.55,79,72.0,267.0,3.38
S22B91/052,A16516,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,55.0,6,6,0,0,0,0,18.0,0.0,3.06,97,90.0,322.0,3.32
S22B91/052,A16516,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,51.5,7,4,3,1,1,1,11.0,10.0,2.45,118,101.0,373.5,3.17
S22B91/052,A16516,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,59.0,6,5,1,0,1,0,16.0,2.0,3.28,136,117.0,432.5,3.18
S22B91/054,A16531,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,84.0,6,6,0,0,0,0,18.0,0.0,4.67,18,18.0,84.0,4.67
S22B91/054,A16531,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,78.0,7,5,2,1,0,1,14.0,8.0,3.55,40,32.0,162.0,4.05
S22B91/054,A16531,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,76.0,6,5,1,1,0,0,16.0,3.0,4.0,59,48.0,238.0,4.03
S22B91/054,A16531,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,79.0,7,6,1,1,0,0,18.0,2.0,3.95,79,66.0,317.0,4.01
S22B91/054,A16531,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,47.0,6,4,2,0,1,1,11.0,7.0,2.61,97,77.0,364.0,3.75
S22B91/054,A16531,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,89.5,7,7,0,0,0,0,21.0,0.0,4.26,118,98.0,453.5,3.84
S22B91/054,A16531,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,69.0,6,6,0,0,0,0,18.0,0.0,3.83,136,116.0,522.5,3.84
S22B91/056,A16544,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,48.5,6,4,2,0,2,0,12.0,6.0,2.69,18,12.0,48.5,2.69
S22B91/056,A16544,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,61.5,7,5,2,0,1,1,15.0,7.0,2.8,40,27.0,110.0,2.75
S22B91/056,A16544,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,49.0,6,5,1,1,0,0,15.0,4.0,2.58,59,42.0,159.0,2.69
S22B91/056,A16544,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,73.5,7,7,0,0,0,0,20.0,0.0,3.68,79,62.0,232.5,2.94
S22B91/056,A16544,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,53.0,6,6,0,0,0,0,18.0,0.0,2.94,97,80.0,285.5,2.94
S22B91/056,A16544,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,75.5,7,7,0,0,0,0,21.0,0.0,3.6,118,101.0,361.0,3.06
S22B91/056,A16544,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,55.0,6,5,1,0,1,0,16.0,2.0,3.06,136,117.0,416.0,3.06
S22B91/059,A16565,Bachelor of Laws (LLB),2022/2023,SEM1,1,18,76.5,6,6,0,0,0,0,18.0,0.0,4.25,18,18.0,76.5,4.25
S22B91/059,A16565,Bachelor of Laws (LLB),2023/2024,SEM1,2,22,102.0,7,7,0,0,0,0,22.0,0.0,4.64,40,40.0,178.5,4.46
S22B91/059,A16565,Bachelor of Laws (LLB),2023/2024,SEM1,3,19,76.5,6,5,1,1,0,0,15.0,4.0,4.03,59,55.0,255.0,4.32
S22B91/059,A16565,Bachelor of Laws (LLB),2024/2025,SEM1,4,20,76.0,7,6,1,0,0,1,17.0,3.0,3.8,79,72.0,331.0,4.19
S22B91/059,A16565,Bachelor of Laws (LLB),2024/2025,SEM1,5,18,75.5,6,6,0,0,0,0,18.0,0.0,4.19,97,90.0,406.5,4.19
S22B91/059,A16565,Bachelor of Laws (LLB),2025/2026,SEM1,6,21,75.5,7,6,1,1,0,0,18.0,3.0,3.6,118,108.0,482.0,4.08
S22B91/059,A16565,Bachelor of Laws (LLB),2025/2026,SEM1,7,18,66.0,6,5,1,1,0,0,14.0,4.0,3.67,136,122.0,548.0,4.03
S23B06/001,A10002,Bachelor of Divinity,2023/2024,SEM1,1,18,66.5,6,5,1,0,1,0,15.0,3.0,3.69,18,15.0,66.5,3.69
S23B06/001,A10002,Bachelor of Divinity,2024/2025,SEM1,2,22,79.5,7,7,0,0,0,0,22.0,0.0,3.61,40,37.0,146.0,3.65
S23B06/001,A10002,Bachelor of Divinity,2024/2025,SEM1,3,19,61.0,6,5,1,0,1,0,17.0,2.0,3.21,59,54.0,207.0,3.51
S23B06/001,A10002,Bachelor of Divinity,2025/2026,SEM1,4,20,77.0,7,6,1,0,1,0,17.0,3.0,3.85,79,71.0,284.0,3.59
S23B06/001,A10002,Bachelor of Divinity,2025/2026,SEM1,5,18,59.5,6,6,0,0,0,0,18.0,0.0,3.31,97,89.0,343.5,3.54
S23B06/003,A10011,Bachelor of Divinity,2023/2024,SEM1,1,18,52.5,6,4,2,0,2,0,13.0,5.0,2.92,18,13.0,52.5,2.92
S23B06/003,A10011,Bachelor of Divinity,2024/2025,SEM1,2,22,87.0,7,7,0,0,0,0,22.0,0.0,3.95,40,35.0,139.5,3.49
S23B06/003,A10011,Bachelor of Divinity,2024/2025,SEM1,3,19,57.5,6,4,2,0,2,0,13.0,6.0,3.03,59,48.0,197.0,3.34
S23B06/003,A10011,Bachelor of Divinity,2025/2026,SEM1,4,20,56.5,7,5,2,0,1,1,15.0,5.0,2.82,79,63.0,253.5,3.21
S23B06/003,A10011,Bachelor of Divinity,2025/2026,SEM1,5,18,74.0,6,6,0,0,0,0,18.0,0.0,4.11,97,81.0,327.5,3.38
S23B06/005,A10033,Bachelor of Divinity,2023/2024,SEM1,1,18,70.0,6,6,0,0,0,0,18.0,0.0,3.89,18,18.0,70.0,3.89
S23B06/005,A10033,Bachelor of Divinity,2024/2025,SEM1,2,22,88.5,7,7,0,0,0,0,22.0,0.0,4.02,40,40.0,158.5,3.96
S23B06/005,A10033,Bachelor of Divinity,2024/2025,SEM1,3,19,81.0,6,6,0,0,0,0,19.0,0.0,4.26,59,59.0,239.5,4.06
S23B06/005,A10033,Bachelor of Divinity,2025/2026,SEM1,4,20,82.5,7,7,0,0,0,0,20.0,0.0,4.12,79,79.0,322.0,4.08
S23B06/005,A10033,Bachelor of Divinity,2025/2026,SEM1,5,18,71.0,6,5,1,0,0,1,16.0,2.0,3.94,97,95.0,393.0,4.05
S23B06/008,A10058,Bachelor of Divinity,2023/2024,SEM1,1,18,39.0,6,3,3,1,2,0,8.0,10.0,2.17,18,8.0,39.0,2.17
S23B06/008,A10058,Bachelor of Divinity,2024/2025,SEM1,2,22,55.0,7,4,3,0,3,0,14.0,8.0,2.5,40,22.0,94.0,2.35
S23B06/008,A10058,Bachelor of Divinity,2024/2025,SEM1,3,19,37.5,6,3,3,0,3,0,9.0,10.0,1.97,59,31.0,131.5,2.23
S23B06/008,A10058,Bachelor of Divinity,2025/2026,SEM1,4,20,46.0,7,3,4,0,4,0,8.0,12.0,2.3,79,39.0,177.5,2.25
S23B06/008,A10058,Bachelor of Divinity,2025/2026,SEM1,5,18,33.0,6,2,4,0,3,1,6.0,12.0,1.83,97,45.0,210.5,2.17
S23B06/010,A10077,Bachelor of Divinity,2023/2024,SEM1,1,18,52.0,6,5,1,0,1,0,15.0,3.0,2.89,18,15.0,52.0,2.89
S23B06/010,A10077,Bachelor of Divinity,2024/2025,SEM1,2,22,76.5,7,6,1,1,0,0,20.0,2.0,3.48,40,35.0,128.5,3.21
S23B06/010,A10077,Bachelor of Divinity,2024/2025,SEM1,3,19,44.0,6,3,3,1,2,0,8.0,11.0,2.32,59,43.0,172.5,2.92
S23B06/010,A10077,Bachelor of Divinity,2025/2026,SEM1,4,20,56.0,7,5,2,0,2,0,14.0,6.0,2.8,79,57.0,228.5,2.89
S23B06/010,A10077,Bachelor of Divinity,2025/2026,SEM1,5,18,63.5,6,6,0,0,0,0,18.0,0.0,3.53,97,75.0,292.0,3.01
S23B06/012,A10095,Bachelor of Divinity,2023/2024,SEM1,1,18,56.0,6,6,0,0,0,0,18.0,0.0,3.11,18,18.0,56.0,3.11
S23B06/012,A10095,Bachelor of Divinity,2024/2025,SEM1,2,22,70.0,7,7,0,0,0,0,22.0,0.0,3.18,40,40.0,126.0,3.15
S23B06/012,A10095,Bachelor of Divinity,2024/2025,SEM1,3,19,49.0,6,3,3,0,3,0,9.0,10.0,2.58,59,49.0,175.0,2.97
S23B06/012,A10095,Bachelor of Divinity,2025/2026,SEM1,4,20,64.5,7,6,1,0,1,0,17.0,3.0,3.22,79,66.0,239.5,3.03
S23B06/012,A10095,Bachelor of Divinity,2025/2026,SEM1,5,18,63.5,6,6,0,0,0,0,18.0,0.0,3.53,97,84.0,303.0,3.12
S23B08/001,A15111,MA Literature,2023/2024,SEM1,1,18,49.0,6,4,2,1,1,0,11.0,7.0,2.72,18,11.0,49.0,2.72
S23B08/001,A15111,MA Literature,2024/2025,SEM1,2,22,73.5,7,5,2,0,1,1,16.0,6.0,3.34,40,27.0,122.5,3.06
S23B08/001,A15111,MA Literature,2024/2025,SEM1,3,19,71.5,6,5,1,0,0,1,16.0,3.0,3.76,59,43.0,194.0,3.29
S23B08/001,A15111,MA Literature,2025/2026,SEM1,4,20,66.0,7,7,0,0,0,0,20.0,0.0,3.3,79,63.0,260.0,3.29
S23B08/001,A15111,MA Literature,2025/2026,SEM1,5,18,48.5,6,4,2,0,2,0,11.0,7.0,2.69,97,74.0,308.5,3.18
S23B08/004,A15132,MA Literature,2023/2024,SEM1,1,18,78.0,6,5,1,1,0,0,15.0,3.0,4.33,18,15.0,78.0,4.33
S23B08/004,A15132,MA Literature,2024/2025,SEM1,2,22,94.0,7,6,1,1,0,0,18.0,4.0,4.27,40,33.0,172.0,4.3
S23B08/004,A15132,MA Literature,2024/2025,SEM1,3,19,78.0,6,5,1,0,1,0,17.0,2.0,4.11,59,50.0,250.0,4.24
S23B08/004,A15132,MA Literature,2025/2026,SEM1,4,20,94.0,7,7,0,0,0,0,20.0,0.0,4.7,79,70.0,344.0,4.35
S23B08/004,A15132,MA Literature,2025/2026,SEM1,5,18,72.5,6,5,1,1,0,0,15.0,3.0,4.03,97,85.0,416.5,4.29
S23B08/006,A15169,MA Literature,2023/2024,SEM1,1,18,44.5,6,3,3,1,2,0,10.0,8.0,2.47,18,10.0,44.5,2.47
S23B08/006,A15169,MA Literature,2024/2025,SEM1,2,22,68.5,7,7,0,0,0,0,22.0,0.0,3.11,40,32.0,113.0,2.82
S23B08/006,A15169,MA Literature,2024/2025,SEM1,3,19,50.0,6,5,1,0,0,1,16.0,3.0,2.63,59,48.0,163.0,2.76
S23B08/006,A15169,MA Literature,2025/2026,SEM1,4,20,60.0,7,5,2,0,2,0,13.0,7.0,3.0,79,61.0,223.0,2.82
S23B08/006,A15169,MA Literature,2025/2026,SEM1,5,18,56.5,6,5,1,0,1,0,15.0,3.0,3.14,97,76.0,279.5,2.88
S23B08/009,A15196,MA Literature,2023/2024,SEM1,1,18,62.0,6,5,1,0,1,0,15.0,3.0,3.44,18,15.0,62.0,3.44
S23B08/009,A15196,MA Literature,2024/2025,SEM1,2,22,72.5,7,6,1,1,0,0,20.0,2.0,3.3,40,35.0,134.5,3.36
S23B08/009,A15196,MA Literature,2024/2025,SEM1,3,19,58.0,6,6,0,0,0,0,19.0,0.0,3.05,59,54.0,192.5,3.26
S23B08/009,A15196,MA Literature,2025/2026,SEM1,4,20,52.0,7,5,2,1,1,0,13.0,7.0,2.6,79,67.0,244.5,3.09
S23B08/009,A15196,MA Literature,2025/2026,SEM1,5,18,54.5,6,5,1,1,0,0,14.0,4.0,3.03,97,81.0,299.0,3.08
S23B08/011,A15208,MA Literature,2023/2024,SEM1,1,18,60.0,6,5,1,1,0,0,14.0,4.0,3.33,18,14.0,60.0,3.33
S23B08/011,A15208,MA Literature,2024/2025,SEM1,2,22,86.0,7,7,0,0,0,0,22.0,0.0,3.91,40,36.0,146.0,3.65
S23B08/011,A15208,MA Literature,2024/2025,SEM1,3,19,58.5,6,5,1,1,0,0,17.0,2.0,3.08,59,53.0,204.5,3.47
S23B08/011,A15208,MA Literature,2025/2026,SEM1,4,20,77.5,7,7,0,0,0,0,20.0,0.0,3.88,79,73.0,282.0,3.57
S23B08/011,A15208,MA Literature,2025/2026,SEM1,5,18,73.0,6,6,0,0,0,0,18.0,0.0,4.06,97,91.0,355.0,3.66
S23B16/003,A14899,Bachelor of Science in Education,2023/2024,SEM1,1,21,46.5,7,4,3,1,1,1,12.0,9.0,2.21,21,12.0,46.5,2.21
S23B16/003,A14899,Bachelor of Science in Education,2024/2025,SEM1,2,18,64.5,6,5,1,0,1,0,15.0,3.0,3.58,39,27.0,111.0,2.85
S23B16/003,A14899,Bachelor of Science in Education,2024/2025,SEM1,3,21,74.5,7,5,2,0,2,0,15.0,6.0,3.55,60,42.0,185.5,3.09
S23B16/003,A14899,Bachelor of Science in Education,2025/2026,SEM1,4,17,63.0,6,5,1,0,1,0,14.0,3.0,3.71,77,56.0,248.5,3.23
S23B16/003,A14899,Bachelor of Science in Education,2025/2026,SEM1,5,21,68.0,7,7,0,0,0,0,21.0,0.0,3.24,98,77.0,316.5,3.23
S23B16/006,A14943,Bachelor of Science in Education,2023/2024,SEM1,1,21,71.5,7,5,2,0,2,0,15.0,6.0,3.4,21,15.0,71.5,3.4
S23B16/006,A14943,Bachelor of Science in Education,2024/2025,SEM1,2,18,64.5,6,5,1,0,1,0,16.0,2.0,3.58,39,31.0,136.0,3.49
S23B16/006,A14943,Bachelor of Science in Education,2024/2025,SEM1,3,21,69.0,7,6,1,1,0,0,19.0,2.0,3.29,60,50.0,205.0,3.42
S23B16/006,A14943,Bachelor of Science in Education,2025/2026,SEM1,4,17,58.0,6,5,1,0,1,0,15.0,2.0,3.41,77,65.0,263.0,3.42
S23B16/006,A14943,Bachelor of Science in Education,2025/2026,SEM1,5,21,57.0,7,5,2,1,0,1,16.0,5.0,2.71,98,81.0,320.0,3.27
S23B16/009,A14956,Bachelor of Science in Education,2023/2024,SEM1,1,21,76.0,7,7,0,0,0,0,21.0,0.0,3.62,21,21.0,76.0,3.62
S23B16/009,A14956,Bachelor of Science in Education,2024/2025,SEM1,2,18,57.5,6,5,1,0,0,1,15.0,3.0,3.19,39,36.0,133.5,3.42
S23B16/009,A14956,Bachelor of Science in Education,2024/2025,SEM1,3,21,64.5,7,7,0,0,0,0,21.0,0.0,3.07,60,57.0,198.0,3.3
S23B16/009,A14956,Bachelor of Science in Education,2025/2026,SEM1,4,17,48.5,6,6,0,0,0,0,17.0,0.0,2.85,77,74.0,246.5,3.2
S23B16/009,A14956,Bachelor of Science in Education,2025/2026,SEM1,5,21,61.0,7,6,1,0,1,0,18.0,3.0,2.9,98,92.0,307.5,3.14
S23B17/001,A14764,Bachelor of Education (Recess) (Upgrading Teachers),2023/2024,SEM1,1,21,76.0,7,6,1,1,0,0,18.0,3.0,3.62,21,18.0,76.0,3.62
S23B17/001,A14764,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM1,2,18,73.0,6,6,0,0,0,0,18.0,0.0,4.06,39,36.0,149.0,3.82
S23B17/001,A14764,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM1,3,21,61.0,7,5,2,0,1,1,15.0,6.0,2.9,60,51.0,210.0,3.5
S23B17/001,A14764,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM1,4,17,50.0,6,5,1,0,0,1,14.0,3.0,2.94,77,65.0,260.0,3.38
S23B17/001,A14764,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM1,5,21,59.5,7,6,1,0,1,0,18.0,3.0,2.83,98,83.0,319.5,3.26
S23B17/003,A14768,Bachelor of Education (Recess) (Upgrading Teachers),2023/2024,SEM1,1,21,89.5,7,7,0,0,0,0,21.0,0.0,4.26,21,21.0,89.5,4.26
S23B17/003,A14768,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM1,2,18,64.5,6,5,1,1,0,0,14.0,4.0,3.58,39,35.0,154.0,3.95
S23B17/003,A14768,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM1,3,21,80.5,7,7,0,0,0,0,21.0,0.0,3.83,60,56.0,234.5,3.91
S23B17/003,A14768,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM1,4,17,69.0,6,6,0,0,0,0,17.0,0.0,4.06,77,73.0,303.5,3.94
S23B17/003,A14768,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM1,5,21,78.0,7,7,0,0,0,0,21.0,0.0,3.71,98,94.0,381.5,3.89
S23B17/005,A14778,Bachelor of Education (Recess) (Upgrading Teachers),2023/2024,SEM1,1,21,88.0,7,7,0,0,0,0,21.0,0.0,4.19,21,21.0,88.0,4.19
S23B17/005,A14778,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM1,2,18,65.5,6,5,1,1,0,0,14.0,4.0,3.64,39,35.0,153.5,3.94
S23B17/005,A14778,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM1,3,21,83.0,7,7,0,0,0,0,21.0,0.0,3.95,60,56.0,236.5,3.94
S23B17/005,A14778,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM1,4,17,70.0,6,5,1,0,0,1,15.0,2.0,4.12,77,71.0,306.5,3.98
S23B17/005,A14778,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM1,5,21,91.0,7,7,0,0,0,0,21.0,0.0,4.33,98,92.0,397.5,4.06
S23B17/007,A14789,Bachelor of Education (Recess) (Upgrading Teachers),2023/2024,SEM1,1,21,63.5,7,5,2,0,1,1,14.0,7.0,3.02,21,14.0,63.5,3.02
S23B17/007,A14789,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM1,2,18,53.0,6,4,2,0,1,1,12.0,6.0,2.94,39,26.0,116.5,2.99
S23B17/007,A14789,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM1,3,21,64.5,7,5,2,2,0,0,15.0,6.0,3.07,60,41.0,181.0,3.02
S23B17/007,A14789,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM1,4,17,62.0,6,6,0,0,0,0,17.0,0.0,3.65,77,58.0,243.0,3.16
S23B17/007,A14789,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM1,5,21,59.5,7,4,3,1,1,1,13.0,8.0,2.83,98,71.0,302.5,3.09
S23B17/009,A14798,Bachelor of Education (Recess) (Upgrading Teachers),2023/2024,SEM1,1,21,69.0,7,6,1,0,0,1,17.0,4.0,3.29,21,17.0,69.0,3.29
S23B17/009,A14798,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM1,2,18,74.0,6,6,0,0,0,0,18.0,0.0,4.11,39,35.0,143.0,3.67
S23B17/009,A14798,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM1,3,21,61.5,7,5,2,0,1,1,16.0,5.0,2.93,60,51.0,204.5,3.41
S23B17/009,A14798,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM1,4,17,52.5,6,5,1,0,0,1,15.0,2.0,3.09,77,66.0,257.0,3.34
S23B17/009,A14798,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM1,5,21,72.5,7,5,2,1,0,1,15.0,6.0,3.45,98,81.0,329.5,3.36
S23B17/012,A14844,Bachelor of Education (Recess) (Upgrading Teachers),2023/2024,SEM1,1,21,97.0,7,7,0,0,0,0,21.0,0.0,4.62,21,21.0,97.0,4.62
S23B17/012,A14844,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM1,2,18,69.0,6,4,2,1,0,1,12.0,6.0,3.83,39,33.0,166.0,4.26
S23B17/012,A14844,Bachelor of Education (Recess) (Upgrading Teachers),2024/2025,SEM1,3,21,99.0,7,7,0,0,0,0,21.0,0.0,4.71,60,54.0,265.0,4.42
S23B17/012,A14844,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM1,4,17,76.0,6,6,0,0,0,0,17.0,0.0,4.47,77,71.0,341.0,4.43
S23B17/012,A14844,Bachelor of Education (Recess) (Upgrading Teachers),2025/2026,SEM1,5,21,69.0,7,6,1,1,0,0,17.0,4.0,3.29,98,88.0,410.0,4.18
S23B18/002,A14655,BA Education,2023/2024,SEM1,1,18,57.0,6,5,1,0,1,0,16.0,2.0,3.17,18,16.0,57.0,3.17
S23B18/002,A14655,BA Education,2024/2025,SEM1,2,22,80.0,7,6,1,0,1,0,19.0,3.0,3.64,40,35.0,137.0,3.42
S23B18/002,A14655,BA Education,2024/2025,SEM1,3,19,57.5,6,5,1,0,1,0,17.0,2.0,3.03,59,52.0,194.5,3.3
S23B18/002,A14655,BA Education,2025/2026,SEM1,4,20,59.0,7,4,3,1,2,0,10.0,10.0,2.95,79,62.0,253.5,3.21
